"Open Time ET","Side","Qty Open","Symbol","Descrip","Avg Price Open","Qty Closed","Closed Time ET","Avg Price Closed","DD as %","DD $","DD Time ET","DD Quant","DD Worst Price","Trade P/L"
"2017-10-12 09:03:17","SHORT","12","AUD/CHF","AUD/CHF","0.7640","12","2017-10-25 10:16:25","0.7633","-1.44","-907.32","2017-10-23 07:21:00","-10","0.7721","86.00"
"2017-10-23 10:17:03","SHORT","3","GBP/AUD","GBP/AUD","1.6899","3","2017-10-24 11:26:33","1.6875","-0.24","-153.30","2017-10-24 05:12:00","-3","1.6965","56.00"
"2017-10-17 11:18:09","SHORT","10","EUR/GBP","EUR/GBP","0.8943","10","2017-10-20 10:24:26","0.8941","-1.71","-1052.88","2017-10-20 01:24:00","-10","0.9022","19.00"
"2017-10-19 09:07:41","SHORT","6","EUR/USD","EUR/USD","1.1828","6","2017-10-20 08:51:23","1.1807","-0.29","-180.60","2017-10-19 10:45:00","-6","1.1858","128.00"
"2017-10-18 10:52:13","SHORT","7","USD/JPY","USD/JPY","112.9360","7","2017-10-19 08:26:03","112.3330","-0.21","-131.48","2017-10-19 02:31:00","-7","113.1470","376.00"
"2017-10-16 15:27:00","SHORT","7","AUD/JPY","AUD/JPY","88.0260","7","2017-10-17 10:37:48","87.9180","-0.13","-88.45","2017-10-17 04:28:00","-7","88.1680","67.00"
"2017-10-12 14:52:41","SHORT","7","GBP/CHF","GBP/CHF","1.2940","7","2017-10-16 11:27:51","1.2922","-0.63","-411.29","2017-10-13 04:23:00","-7","1.2997","131.00"
"2017-10-13 08:19:16","SHORT","7","USD/CHF","USD/CHF","0.9763","7","2017-10-13 08:30:48","0.9745","-0.05","-33.80","2017-10-13 08:27:00","-7","0.9768","132.00"
"2017-10-12 09:31:08","SHORT","7","USD/CAD","USD/CAD","1.2480","7","2017-10-12 14:19:48","1.2459","-0.09","-60.12","2017-10-12 10:10:00","-7","1.2490","117.00"
"2017-10-11 13:44:02","SHORT","6","GBP/CHF","GBP/CHF","1.2864","6","2017-10-12 08:15:10","1.2804","-0.37","-237.68","2017-10-12 05:32:00","-6","1.2903","371.00"
"2017-10-04 13:00:22","SHORT","7","USD/CHF","USD/CHF","0.9752","7","2017-10-11 08:58:41","0.9731","-0.93","-609.33","2017-10-06 08:54:00","-7","0.9837","151.00"
"2017-10-10 15:20:24","SHORT","6","GBP/AUD","GBP/AUD","1.6962","6","2017-10-11 05:25:39","1.6932","-0.15","-96.67","2017-10-10 17:13:00","-6","1.6983","142.00"
"2017-10-09 08:29:08","SHORT","7","EUR/AUD","EUR/AUD","1.5143","7","2017-10-09 11:59:07","1.5126","-0.05","-36.09","2017-10-09 08:45:00","-7","1.5149","88.00"
"2017-10-06 10:33:36","SHORT","7","CAD/JPY","CAD/JPY","90.1300","7","2017-10-06 11:15:34","89.8760","-0.05","-31.69","2017-10-06 10:35:00","-7","90.1810","158.00"
"2017-09-07 08:08:25","SHORT","8","GBP/USD","GBP/USD","1.3145","8","2017-10-05 08:46:09","1.3144","-7.61","-4098.80","2017-09-20 14:01:00","-8","1.3657","12.00"
"2017-10-03 09:12:40","SHORT","8","EUR/GBP","EUR/GBP","0.8875","8","2017-10-04 10:24:53","0.8856","-0.09","-54.15","2017-10-03 12:03:00","-8","0.8881","204.00"
"2017-10-02 10:03:15","SHORT","12","NZD/CHF","NZD/CHF","0.6995","12","2017-10-03 08:41:22","0.6988","-0.69","-441.81","2017-10-02 22:41:00","-12","0.7031","80.00"
"2017-09-29 08:45:40","SHORT","4","EUR/AUD","EUR/AUD","1.5076","4","2017-10-02 05:15:15","1.5033","-0.06","-40.00","2017-09-29 09:51:00","-4","1.5088","132.00"
"2017-09-26 13:04:36","SHORT","4","USD/CHF","USD/CHF","0.9708","4","2017-09-29 10:52:23","0.9673","-0.42","-256.94","2017-09-27 08:53:00","-4","0.9770","146.00"
"2017-09-26 12:36:52","SHORT","9","CAD/JPY","CAD/JPY","90.9211","9","2017-09-27 11:53:22","90.7855","-0.66","-401.05","2017-09-27 09:31:00","-6","91.4670","108.00"
"2017-08-23 09:03:23","SHORT","7","EUR/USD","EUR/USD","1.1803","7","2017-09-26 08:22:15","1.1783","-3.47","-2028.14","2017-09-08 01:30:00","-7","1.2092","135.00"
"2017-09-18 16:42:35","SHORT","4","EUR/GBP","EUR/GBP","0.8855","4","2017-09-20 13:54:30","0.8835","-0.43","-237.91","2017-09-19 04:32:00","-4","0.8899","112.00"
"2017-08-17 11:41:53","SHORT","8","EUR/GBP","EUR/GBP","0.9132","8","2017-09-06 10:10:57","0.9133","-2.95","-1823.00","2017-08-29 04:58:00","-8","0.9306","-6.00"
"2017-08-21 08:37:24","SHORT","4","EUR/USD","EUR/USD","1.1773","4","2017-08-22 14:31:13","1.1751","-0.32","-220.04","2017-08-21 13:02:00","-4","1.1828","89.00"
"2017-08-18 08:33:23","SHORT","5","NZD/USD","NZD/USD","0.7321","5","2017-08-22 08:30:13","0.7285","-0.12","-80.45","2017-08-21 10:16:00","-5","0.7337","183.00"
"2017-08-17 18:05:45","SHORT","5","GBP/AUD","GBP/AUD","1.6318","5","2017-08-18 08:02:13","1.6266","-0.17","-121.50","2017-08-17 19:54:00","-5","1.6349","205.00"
"2017-08-16 09:01:33","SHORT","4","NZD/JPY","NZD/JPY","80.4455","4","2017-08-17 10:02:53","80.2398","-0.08","-56.65","2017-08-16 15:41:00","-4","80.6010","75.00"
"2017-07-27 08:31:38","SHORT","12","EUR/CHF","EUR/CHF","1.1332","12","2017-08-17 03:59:53","1.1331","-2.45","-1587.09","2017-08-04 09:08:00","-5","1.1538","12.00"
"2017-08-07 12:09:36","SHORT","5","EUR/GBP","EUR/GBP","0.9051","5","2017-08-09 09:18:07","0.9011","-0.36","-241.13","2017-08-08 10:03:00","-5","0.9088","256.00"
"2017-07-20 13:02:27","SHORT","7","NZD/USD","NZD/USD","0.7409","7","2017-08-07 08:45:35","0.7356","-1.67","-1046.01","2017-07-26 23:39:00","-7","0.7558","370.00"
"2017-08-04 13:35:05","SHORT","7","NZD/CAD","NZD/CAD","0.9378","7","2017-08-06 20:15:17","0.9362","-0.08","-54.88","2017-08-04 16:22:00","-7","0.9388","84.00"
"2017-08-01 12:37:04","SHORT","5","GBP/CAD","GBP/CAD","1.6555","5","2017-08-03 08:32:20","1.6540","-1.03","-669.48","2017-08-03 04:40:00","-5","1.6724","61.00"
"2017-07-31 13:00:58","SHORT","4","GBP/AUD","GBP/AUD","1.6525","4","2017-07-31 16:02:21","1.6497","-0.01","-4.42","2017-07-31 13:02:00","-4","1.6527","91.00"
"2017-07-28 08:46:36","SHORT","5","EUR/JPY","EUR/JPY","130.3260","5","2017-07-28 14:46:26","130.1273","-0.03","-18.09","2017-07-28 11:04:00","-5","130.3660","90.00"
"2017-07-26 08:10:34","SHORT","4","GBP/JPY","GBP/JPY","145.8361","4","2017-07-26 15:01:37","145.7793","-0.32","-208.19","2017-07-26 11:42:00","-4","146.4150","20.00"
