"Open Time E T","Side","Qty Open","Symbol","Description","Avg Price Open","Qty Closed","Closed Time E T","Avg Price Closed","D D As Pcnt","D D As Dlr","Drawdown Time E T","D D Quant","D D Worst Price","Trade P L","Equity"
"2017-04-24 09:42:21","SHORT",7,"EURGBP","EURGBP",0.8505,7,"2017-04-24 12:57:39",0.848,-0.05,-38,"2017-04-24 10:06:00",7,0.8509,219,79340
"2017-04-23 18:01:16","SHORT",6,"EURAUD","EURAUD",1.4381,6,"2017-04-23 20:24:49",1.4348,-0.32,-250,"2017-04-23 18:22:00",6,1.4438,149,79121
"2017-04-18 16:27:23","SHORT",7,"EURAUD","EURAUD",1.4198,7,"2017-04-21 12:40:40",1.4173,-0.9,-713,"2017-04-20 05:28:00",7,1.4335,132,78972
"2017-04-21 09:19:04","SHORT",7,"AUDUSD","AUDUSD",0.754,7,"2017-04-21 10:58:42",0.7524,-0.02,-13,"2017-04-21 10:02:00",7,0.7542,109,78840
"2017-04-20 09:15:13","SHORT",6,"AUDJPY","AUDJPY",82.2867,6,"2017-04-21 08:09:00",82.0703,-0.16,-123,"2017-04-20 10:12:00",6,82.513,119,78731
"2016-11-20 17:03:15","SHORT",5,"AUDJPY","AUDJPY",81.333,5,"2017-04-19 15:00:10",81.5138,-3.21,-2528,"2017-03-20 07:47:00",5,87.239,-83,78612
"2017-04-04 12:59:56","SHORT",7,"CADCHF","CADCHF",0.7471,7,"2017-04-18 10:31:49",0.7472,-1.18,-929,"2017-04-13 09:40:00",7,0.7604,-8,78695
"2017-02-24 09:54:33","SHORT",5,"EURGBP","EURGBP",0.8452,5,"2017-04-18 08:04:50",0.8429,-2.19,-1717,"2017-03-28 20:11:00",5,0.8735,143,78703
"2017-04-13 08:30:04","SHORT",7,"NZDJPY","NZDJPY",76.455,7,"2017-04-14 08:14:22",76.1925,-0.1,-82,"2017-04-13 09:42:00",7,76.583,169,78560
"2017-04-03 10:17:10","SHORT",6,"EURAUD","EURAUD",1.4025,6,"2017-04-13 08:18:29",1.4026,-1.09,-857,"2017-04-11 10:59:00",6,1.4217,-1,78391
"2017-04-11 08:18:01","SHORT",5,"EURUSD","EURUSD",1.0617,5,"2017-04-12 08:41:29",1.0599,-0.08,-65,"2017-04-11 10:59:00",5,1.063,89,78392
"2017-04-10 12:37:21","SHORT",6,"NZDCHF","NZDCHF",0.7016,6,"2017-04-11 08:03:50",0.6997,-0.07,-57,"2017-04-10 18:42:00",6,0.7026,115,78303
"2017-04-09 21:16:02","SHORT",5,"USDJPY","USDJPY",111.4544,5,"2017-04-10 11:34:58",111.0757,-0.06,-43,"2017-04-09 22:18:00",5,111.551,171,78188
"2017-04-07 08:58:33","SHORT",7,"CADJPY","CADJPY",82.777,7,"2017-04-07 11:13:40",82.5404,-0.23,-180,"2017-04-07 09:23:00",7,83.057,149,78017
"2017-04-07 08:30:01","SHORT",7,"NZDCAD","NZDCAD",0.9351,7,"2017-04-07 08:41:25",0.9328,0,0,"2000-01-01 00:00:00",0,0,120,77868
"2016-11-11 13:25:56","SHORT",6,"CHFJPY","CHFJPY",109.9635,6,"2017-04-06 22:40:38",110.2521,-2.47,-1925,"2016-12-29 18:41:00",4,115.51,-157,77748
"2017-04-06 09:14:14","SHORT",6,"NZDCAD","NZDCAD",0.9375,6,"2017-04-06 10:25:10",0.9359,-0.01,-11,"2017-04-06 09:16:00",6,0.9377,73,77905
"2017-04-05 09:35:07","SHORT",6,"CADJPY","CADJPY",83.0731,6,"2017-04-05 11:07:02",82.8131,-0.08,-62,"2017-04-05 09:50:00",6,83.186,140,77832
"2017-03-29 09:31:36","SHORT",6,"NZDCHF","NZDCHF",0.6992,6,"2017-04-04 08:59:11",0.6984,-0.32,-245,"2017-04-03 19:31:00",6,0.7033,51,77692
"2017-03-30 08:46:11","SHORT",6,"CADCHF","CADCHF",0.7492,6,"2017-04-03 09:59:08",0.7482,-0.35,-271,"2017-03-31 16:19:00",6,0.7537,63,77641
"2017-03-28 09:16:39","SHORT",9,"AUDCAD","AUDCAD",1.0215,9,"2017-03-30 08:35:41",1.0208,-0.33,-259,"2017-03-29 09:40:00",9,1.0255,47,77578
"2017-03-21 11:32:44","SHORT",6,"EURAUD","EURAUD",1.4008,6,"2017-03-30 08:16:36",1.3993,-1.73,-1337,"2017-03-27 09:43:00",6,1.4311,70,77531
"2017-03-24 10:45:41","SHORT",6,"NZDUSD","NZDUSD",0.7027,6,"2017-03-28 14:31:13",0.7012,-0.32,-245,"2017-03-27 07:53:00",6,0.7068,84,77461
"2016-11-09 15:14:03","SHORT",6,"USDJPY","USDJPY",110.0243,6,"2017-03-27 08:11:00",110.146,-2.8,-2172,"2017-01-03 10:14:00",3,118.612,-66,77377
"2017-03-23 12:10:35","SHORT",4,"GBPJPY","GBPJPY",139.1799,4,"2017-03-23 15:34:42",138.6957,-0.07,-53,"2017-03-23 12:20:00",4,139.329,175,77443
"2017-03-22 18:09:52","SHORT",4,"GBPJPY","GBPJPY",138.8695,4,"2017-03-23 09:02:57",138.4429,-0.19,-148,"2017-03-22 21:45:00",4,139.288,154,77268
"2017-03-22 09:36:13","SHORT",6,"NZDCAD","NZDCAD",0.9417,6,"2017-03-22 16:36:32",0.9397,-0.15,-118,"2017-03-22 10:32:00",6,0.9443,91,77114
"2017-03-21 08:49:47","SHORT",8,"CADCHF","CADCHF",0.7489,8,"2017-03-21 10:50:30",0.7476,-0.06,-47,"2017-03-21 09:27:00",8,0.7495,111,77023
"2017-03-20 12:56:10","SHORT",10,"NZDCAD","NZDCAD",0.9419,10,"2017-03-21 08:17:19",0.9395,-0.03,-25,"2017-03-20 18:00:00",10,0.9422,176,76912
"2017-03-20 09:43:37","SHORT",6,"EURCAD","EURCAD",1.437,6,"2017-03-20 12:58:15",1.4348,-0.04,-32,"2017-03-20 09:55:00",6,1.4377,99,76736
"2017-03-16 12:09:25","SHORT",5,"GBPUSD","GBPUSD",1.2367,5,"2017-03-20 12:29:25",1.2346,-0.44,-337,"2017-03-20 03:33:00",5,1.2435,109,76637
"2017-03-16 19:13:17","SHORT",6,"EURAUD","EURAUD",1.4038,6,"2017-03-17 08:19:07",1.3947,-0.1,-78,"2017-03-16 19:38:00",6,1.4055,422,76528
"2017-03-16 15:45:48","SHORT",6,"EURCAD","EURCAD",1.4368,6,"2017-03-16 17:49:27",1.4345,-0.06,-45,"2017-03-16 15:50:00",6,1.4379,104,76106
"2017-03-14 08:34:20","SHORT",5,"NZDCAD","NZDCAD",0.9319,5,"2017-03-16 08:29:11",0.9292,-0.31,-234,"2017-03-15 14:53:00",5,0.9381,104,76002
"2017-03-02 11:59:38","SHORT",9,"EURAUD","EURAUD",1.3907,9,"2017-03-15 15:39:12",1.3889,-2.45,-1857,"2017-03-12 20:08:00",9,1.4184,122,75898
"2017-03-09 08:45:25","SHORT",4,"GBPCAD","GBPCAD",1.6467,4,"2017-03-09 17:37:49",1.6424,-0.06,-42,"2017-03-09 08:55:00",4,1.648,125,75776
"2017-03-02 08:21:40","SHORT",6,"CADCHF","CADCHF",0.7569,6,"2017-03-03 07:59:52",0.7542,-0.15,-110,"2017-03-02 08:33:00",6,0.7588,164,75651
"2017-03-01 13:57:28","SHORT",6,"EURUSD","EURUSD",1.0568,6,"2017-03-01 14:32:31",1.0547,0,-1,"2017-03-01 13:59:00",6,1.0568,123,75487
"2017-03-01 08:40:07","SHORT",5,"CADCHF","CADCHF",0.7592,5,"2017-03-01 10:24:56",0.7575,-0.09,-71,"2017-03-01 10:00:00",5,0.7606,83,75364
"2017-02-28 13:49:53","SHORT",6,"EURCAD","EURCAD",1.4078,6,"2017-02-28 22:43:15",1.4054,-0.06,-43,"2017-02-28 15:10:00",6,1.4088,110,75281
"2017-02-28 09:46:11","SHORT",6,"NZDCHF","NZDCHF",0.724,6,"2017-02-28 16:27:07",0.7228,-0.12,-93,"2017-02-28 10:50:00",6,0.7256,71,75171
"2017-02-27 14:49:48","SHORT",6,"GBPAUD","GBPAUD",1.6205,6,"2017-02-28 08:10:27",1.6179,-0.1,-74,"2017-02-28 06:03:00",6,1.6221,116,75100
"2017-02-23 10:52:39","SHORT",6,"NZDCAD","NZDCAD",0.9486,6,"2017-02-23 19:46:50",0.9473,-0.02,-14,"2017-02-23 10:57:00",6,0.9489,55,74984
"2017-02-23 08:57:57","SHORT",6,"NZDCHF","NZDCHF",0.7284,6,"2017-02-23 10:13:11",0.7285,-0.14,-103,"2017-02-23 09:34:00",6,0.7301,-4,74929
"2017-02-17 12:23:21","SHORT",7,"USDCAD","USDCAD",1.3121,7,"2017-02-23 08:12:40",1.3119,-0.63,-470,"2017-02-22 08:49:00",7,1.321,14,74933
"2017-02-22 08:46:57","SHORT",5,"GBPCHF","GBPCHF",1.2601,5,"2017-02-22 14:53:12",1.2579,-0.17,-124,"2017-02-22 10:31:00",5,1.2626,105,74919
"2017-02-21 11:03:19","SHORT",5,"CADCHF","CADCHF",0.7685,5,"2017-02-21 13:30:46",0.7665,-0.01,-7,"2017-02-21 11:07:00",5,0.7687,99,74814
"2017-02-20 09:21:48","SHORT",6,"GBPUSD","GBPUSD",1.2465,6,"2017-02-21 08:15:15",1.2417,-0.13,-94,"2017-02-20 19:11:00",6,1.2481,288,74715
"2017-02-16 12:45:21","SHORT",4,"EURGBP","EURGBP",0.8541,4,"2017-02-17 12:52:52",0.8536,-0.34,-251,"2017-02-17 05:11:00",4,0.8592,26,74427
"2017-02-17 08:35:05","SHORT",4,"GBPAUD","GBPAUD",1.6208,4,"2017-02-17 09:52:06",1.6177,-0.03,-22,"2017-02-17 09:06:00",4,1.6215,96,74401
"2017-02-16 16:22:34","SHORT",4,"GBPCAD","GBPCAD",1.6326,4,"2017-02-17 08:09:09",1.6248,-0.08,-56,"2017-02-16 20:15:00",4,1.6344,238,74305
"2017-02-07 17:38:15","SHORT",5,"GBPCHF","GBPCHF",1.2479,5,"2017-02-16 14:01:22",1.2457,-0.84,-624,"2017-02-13 17:49:00",5,1.2605,110,74067
"2017-02-09 14:16:08","SHORT",3,"USDCHF","USDCHF",1.0009,3,"2017-02-16 11:18:23",0.9978,-0.44,-325,"2017-02-15 08:41:00",3,1.0119,94,73957
"2017-02-12 19:09:52","SHORT",6,"GBPUSD","GBPUSD",1.2489,6,"2017-02-14 08:57:00",1.2464,-0.48,-353,"2017-02-14 00:57:00",6,1.2548,152,73863
"2017-01-17 08:34:42","SHORT",7,"NZDCAD","NZDCAD",0.939,7,"2017-02-10 08:38:44",0.9396,-1.85,-1367,"2017-02-06 23:35:00",7,0.9653,-33,73711
"2017-02-07 11:00:51","SHORT",5,"EURAUD","EURAUD",1.3989,5,"2017-02-08 08:17:36",1.3959,-0.15,-112,"2017-02-07 19:03:00",5,1.4018,112,73744
"2017-01-30 20:31:30","SHORT",7,"EURUSD","EURUSD",1.0696,7,"2017-02-07 08:13:10",1.0677,-1.25,-915,"2017-02-02 08:49:00",7,1.0829,134,73632
"2017-02-02 09:20:46","SHORT",6,"EURGBP","EURGBP",0.86,6,"2017-02-06 22:49:51",0.8588,-0.45,-329,"2017-02-05 17:40:00",6,0.8644,92,73498
"2017-02-01 12:21:28","SHORT",3,"AUDNZD","AUDNZD",1.0436,3,"2017-02-06 21:25:47",1.0396,-0.27,-200,"2017-02-03 03:57:00",3,1.053,87,73406
"2017-01-23 09:17:20","SHORT",6,"GBPUSD","GBPUSD",1.2459,6,"2017-02-06 10:13:22",1.243,-1.98,-1452,"2017-02-02 04:38:00",6,1.2706,172,73319
"2017-02-01 23:39:09","SHORT",6,"CADCHF","CADCHF",0.7617,6,"2017-02-02 09:47:38",0.759,-0.06,-45,"2017-02-02 03:37:00",6,0.7625,168,73147
"2017-01-27 11:16:45","SHORT",4,"NZDCHF","NZDCHF",0.7256,4,"2017-01-31 17:12:19",0.7236,-0.12,-86,"2017-01-30 08:45:00",4,0.7278,80,72979
"2017-01-30 08:33:48","SHORT",7,"USDCHF","USDCHF",1.0023,7,"2017-01-30 10:33:55",0.9987,-0.05,-34,"2017-01-30 08:42:00",7,1.0028,253,72899
"2017-01-26 12:11:40","SHORT",4,"CADCHF","CADCHF",0.7633,4,"2017-01-27 13:11:55",0.7608,-0.06,-47,"2017-01-27 03:08:00",4,0.7645,102,72646
"2017-01-25 14:16:27","SHORT",4,"CADCHF","CADCHF",0.7654,4,"2017-01-26 08:07:12",0.7613,0,0,"2017-01-25 14:18:00",4,0.7654,163,72544
"2017-01-17 17:51:54","SHORT",5,"AUDCHF","AUDCHF",0.7571,5,"2017-01-25 03:08:04",0.754,-0.44,-315,"2017-01-19 09:09:00",5,0.7635,152,72381
"2017-01-24 12:31:27","SHORT",4,"EURCHF","EURCHF",1.0747,4,"2017-01-24 13:23:28",1.0743,-0.01,-4,"2017-01-24 12:36:00",4,1.0748,19,72229
"2017-01-23 17:50:45","SHORT",3,"GBPAUD","GBPAUD",1.6496,3,"2017-01-24 08:03:58",1.6423,-0.29,-206,"2017-01-24 04:39:00",3,1.6574,165,72210
"2017-01-18 12:05:07","SHORT",8,"USDCAD","USDCAD",1.3267,8,"2017-01-23 16:42:52",1.3226,-0.5,-361,"2017-01-20 08:44:00",4,1.3388,244,72045
"2017-01-19 13:17:15","SHORT",4,"NZDCHF","NZDCHF",0.723,4,"2017-01-20 08:15:49",0.7204,-0.16,-113,"2017-01-19 20:45:00",4,0.7258,104,71801
"2017-01-06 11:01:20","SHORT",7,"CADCHF","CADCHF",0.7676,7,"2017-01-18 11:30:26",0.7629,-0.59,-421,"2017-01-12 05:29:00",7,0.7738,327,71697
"2017-01-17 08:19:23","SHORT",4,"GBPAUD","GBPAUD",1.636,4,"2017-01-18 08:17:48",1.6271,-0.18,-125,"2017-01-17 10:59:00",2,1.6431,269,71370
"2016-11-09 09:52:40","SHORT",12,"USDCHF","USDCHF",1.0019,12,"2017-01-17 08:05:53",1.0023,-5.16,-3670,"2017-01-03 10:14:00",12,1.0335,-44,71101
"2017-01-11 08:43:38","SHORT",6,"EURGBP","EURGBP",0.8732,6,"2017-01-17 08:05:24",0.8668,-0.62,-437,"2017-01-16 02:25:00",3,0.8852,473,71145
"2017-01-13 12:32:33","SHORT",7,"AUDUSD","AUDUSD",0.7494,7,"2017-01-16 20:08:30",0.747,-0.12,-81,"2017-01-15 18:34:00",7,0.7506,170,70672
"2017-01-12 11:21:04","SHORT",5,"AUDUSD","AUDUSD",0.7502,5,"2017-01-13 09:51:52",0.7451,-0.07,-47,"2017-01-12 12:41:00",5,0.7511,256,70502
"2017-01-10 16:35:55","SHORT",7,"AUDNZD","AUDNZD",1.0536,7,"2017-01-12 11:15:45",1.0509,-0.26,-181,"2017-01-11 11:05:00",7,1.0572,134,70246
"2017-01-09 22:18:35","SHORT",5,"AUDCAD","AUDCAD",0.9741,5,"2017-01-10 08:33:02",0.9713,-0.05,-35,"2017-01-09 22:46:00",5,0.975,109,70112
"2017-01-05 08:52:32","SHORT",5,"AUDNZD","AUDNZD",1.0469,5,"2017-01-09 20:29:35",1.0466,-0.25,-177,"2017-01-08 23:23:00",5,1.0518,13,70003
"2017-01-06 08:38:12","SHORT",4,"NZDUSD","NZDUSD",0.7019,4,"2017-01-06 11:24:23",0.6974,0,0,"2000-01-01 00:00:00",0,0,181,69990
"2017-01-05 15:26:07","SHORT",4,"GBPCHF","GBPCHF",1.2542,4,"2017-01-06 09:31:29",1.2519,-0.05,-35,"2017-01-05 18:50:00",4,1.2549,90,69809
"2017-01-05 09:47:42","SHORT",3,"EURGBP","EURGBP",0.8556,3,"2017-01-05 14:16:20",0.8525,-0.02,-17,"2017-01-05 09:54:00",3,0.8561,117,69719
"2017-01-04 08:39:02","SHORT",5,"AUDCHF","AUDCHF",0.7453,5,"2017-01-04 20:01:40",0.7428,-0.08,-53,"2017-01-04 09:22:00",5,0.7463,121,69602
"2017-01-03 12:42:05","SHORT",5,"NZDCHF","NZDCHF",0.7118,5,"2017-01-03 19:50:10",0.7087,0,-2,"2017-01-03 12:44:00",5,0.7119,152,69481
"2017-01-03 09:04:19","SHORT",3,"GBPCHF","GBPCHF",1.2639,3,"2017-01-03 12:36:15",1.2584,0,-2,"2017-01-03 09:08:00",3,1.264,160,69329
"2016-12-22 12:49:29","SHORT",4,"NZDCAD","NZDCAD",0.9315,4,"2017-01-03 10:09:28",0.9267,-0.45,-309,"2016-12-29 08:51:00",4,0.9416,142,69169
"2016-12-22 17:09:49","SHORT",8,"EURGBP","EURGBP",0.8506,8,"2017-01-03 08:31:10",0.8454,-2.28,-1561,"2016-12-29 18:41:00",8,0.8664,513,69027
"2016-12-29 09:20:24","SHORT",5,"AUDCAD","AUDCAD",0.9748,5,"2016-12-30 08:32:24",0.9717,-0.11,-76,"2016-12-29 18:53:00",5,0.9767,115,68514
"2016-12-27 13:20:19","SHORT",5,"EURCHF","EURCHF",1.075,5,"2016-12-28 08:14:51",1.0714,-0.08,-54,"2016-12-28 00:54:00",5,1.076,175,68399
"2016-12-22 10:18:23","SHORT",4,"EURAUD","EURAUD",1.4506,4,"2016-12-22 16:25:41",1.4474,-0.04,-24,"2016-12-22 10:22:00",4,1.4514,93,68224
"2016-12-21 09:12:45","SHORT",5,"AUDNZD","AUDNZD",1.0493,5,"2016-12-22 08:16:47",1.0444,-0.05,-37,"2016-12-21 16:24:00",5,1.0503,167,68131
"2016-12-01 15:11:02","SHORT",10,"CADCHF","CADCHF",0.7644,10,"2016-12-21 18:03:26",0.7637,-0.87,-588,"2016-12-12 01:50:00",5,0.7766,66,67964
"2016-12-19 05:02:50","SHORT",5,"EURAUD","EURAUD",1.4327,5,"2016-12-20 16:59:08",1.4312,-0.42,-283,"2016-12-19 10:30:00",5,1.4403,55,67898
"2016-12-16 11:21:08","SHORT",5,"GBPAUD","GBPAUD",1.7095,5,"2016-12-20 11:52:20",1.703,-0.37,-249,"2016-12-18 17:29:00",5,1.7154,236,67843
"2016-07-22 13:06:11","SHORT",8,"NZDCAD","NZDCAD",0.9295,8,"2016-12-16 10:27:43",0.9316,-2.97,-2010,"2016-11-30 03:20:00",8,0.9633,-121,67607
"2016-12-08 10:35:42","SHORT",5,"AUDCHF","AUDCHF",0.758,5,"2016-12-16 08:47:37",0.7538,-0.21,-141,"2016-12-09 06:44:00",3,0.7627,204,67728
"2016-12-12 08:45:56","SHORT",5,"NZDUSD","NZDUSD",0.7191,5,"2016-12-14 14:10:18",0.7174,-0.35,-238,"2016-12-14 11:05:00",5,0.7239,84,67524
"2016-12-13 08:26:34","SHORT",3,"GBPCHF","GBPCHF",1.2868,3,"2016-12-13 16:35:10",1.2816,-0.02,-14,"2016-12-13 09:13:00",3,1.2872,152,67440
"2016-12-07 08:28:06","SHORT",6,"EURGBP","EURGBP",0.8518,6,"2016-12-08 08:38:58",0.8462,-0.6,-403,"2016-12-08 07:46:00",6,0.8572,424,67288
"2016-12-05 11:00:23","SHORT",5,"EURUSD","EURUSD",1.072,5,"2016-12-08 08:33:38",1.0704,-1.13,-754,"2016-12-08 07:47:00",5,1.0873,82,66864
"2016-12-02 13:43:05","SHORT",5,"NZDUSD","NZDUSD",0.7143,5,"2016-12-04 19:12:02",0.7098,0,-3,"2016-12-02 16:55:00",5,0.7144,226,66782
"2016-12-01 10:17:06","SHORT",4,"GBPAUD","GBPAUD",1.7094,4,"2016-12-01 11:08:54",1.7002,-0.02,-16,"2016-12-01 10:22:00",4,1.7099,275,66556
"2016-12-01 08:56:57","SHORT",4,"GBPCAD","GBPCAD",1.6978,4,"2016-12-01 10:13:19",1.6886,-0.01,-8,"2016-12-01 08:58:00",4,1.698,275,66281
"2016-11-27 23:53:49","SHORT",5,"AUDCHF","AUDCHF",0.7546,5,"2016-11-30 14:57:46",0.7512,-0.39,-258,"2016-11-28 11:02:00",5,0.7598,170,66006
"2016-11-30 08:48:10","SHORT",5,"CADCHF","CADCHF",0.7595,5,"2016-11-30 14:53:57",0.7572,-0.06,-38,"2016-11-30 09:06:00",5,0.7603,118,65836
"2016-11-29 15:28:51","SHORT",4,"NZDUSD","NZDUSD",0.7127,4,"2016-11-30 10:15:58",0.7099,-0.26,-168,"2016-11-30 03:20:00",4,0.717,113,65718
"2016-11-28 11:40:56","SHORT",3,"CADCHF","CADCHF",0.7565,3,"2016-11-29 15:26:50",0.7538,-0.08,-51,"2016-11-28 12:04:00",3,0.7582,79,65605
"2016-11-24 12:38:30","SHORT",3,"AUDNZD","AUDNZD",1.0578,3,"2016-11-27 20:19:26",1.0538,-0.11,-74,"2016-11-24 20:52:00",3,1.0612,84,65526
"2016-11-21 14:20:42","SHORT",5,"CADCHF","CADCHF",0.7522,5,"2016-11-25 14:48:50",0.7495,-0.22,-145,"2016-11-23 10:46:00",5,0.7551,130,65442
"2016-11-10 12:13:30","SHORT",3,"USDCAD","USDCAD",1.3458,3,"2016-11-22 09:28:50",1.339,-0.44,-287,"2016-11-14 05:44:00",3,1.3588,152,65312
"2016-09-12 15:03:59","SHORT",9,"EURGBP","EURGBP",0.8526,9,"2016-11-21 08:56:07",0.852,-8.99,-5851,"2016-11-01 22:57:00",9,0.9049,67,65160
"2016-11-13 22:01:31","SHORT",6,"AUDCAD","AUDCAD",1.0238,6,"2016-11-15 11:39:40",1.0156,-0.14,-92,"2016-11-14 19:20:00",6,1.0259,366,65093
"2016-11-09 09:51:35","SHORT",6,"AUDUSD","AUDUSD",0.7666,6,"2016-11-10 09:36:26",0.761,-0.7,-449,"2016-11-10 05:34:00",6,0.7742,336,64727
"2016-11-08 11:26:20","SHORT",4,"AUDCAD","AUDCAD",1.0299,4,"2016-11-09 12:42:36",1.0238,-0.21,-138,"2016-11-09 06:59:00",4,1.0346,182,64391
"2016-09-16 15:30:20","SHORT",8,"AUDCHF","AUDCHF",0.734,8,"2016-11-08 22:26:40",0.7312,-4.02,-2569,"2016-10-25 20:40:00",8,0.7665,230,64209
"2016-11-02 12:18:03","SHORT",4,"NZDJPY","NZDJPY",75.27,4,"2016-11-08 22:10:25",75.144,-1.48,-948,"2016-11-08 20:10:00",4,77.865,49,63979
"2016-10-21 10:14:22","SHORT",9,"USDCAD","USDCAD",1.3353,9,"2016-11-08 15:02:29",1.3317,-1.18,-753,"2016-11-04 10:31:00",9,1.3465,241,63930
"2016-11-01 14:49:53","SHORT",4,"EURCAD","EURCAD",1.481,4,"2016-11-07 10:08:06",1.4774,-0.71,-453,"2016-11-04 10:31:00",4,1.4961,110,63689
"2016-11-03 12:10:50","SHORT",4,"NZDCHF","NZDCHF",0.7131,4,"2016-11-04 09:47:45",0.7095,-0.1,-65,"2016-11-03 17:00:00",4,0.7148,150,63579
"2016-11-01 10:07:57","SHORT",4,"AUDNZD","AUDNZD",1.0698,4,"2016-11-01 18:17:52",1.0612,0,-3,"2016-11-01 10:09:00",4,1.0698,248,63429
"2016-10-10 09:40:34","SHORT",6,"USDCHF","USDCHF",0.9888,6,"2016-11-01 08:27:30",0.9828,-0.71,-445,"2016-10-25 09:21:00",4,0.9999,367,63181
"2016-10-27 14:34:11","SHORT",4,"CADJPY","CADJPY",78.616,4,"2016-10-30 17:45:49",77.984,-0.22,-135,"2016-10-28 11:10:00",4,78.966,242,62814
"2016-10-18 08:42:40","SHORT",6,"AUDNZD","AUDNZD",1.0661,6,"2016-10-28 08:17:51",1.0608,-0.65,-403,"2016-10-25 21:28:00",6,1.0756,228,62572
"2016-10-17 11:12:04","SHORT",4,"NZDUSD","NZDUSD",0.7138,4,"2016-10-27 12:40:31",0.7112,-0.81,-501,"2016-10-19 20:50:00",4,0.7266,103,62344
"2016-10-20 12:27:57","SHORT",4,"CADCHF","CADCHF",0.7518,4,"2016-10-21 08:59:40",0.7465,-0.01,-8,"2016-10-21 08:23:00",4,0.752,213,62241
"2016-10-13 15:05:23","SHORT",4,"CADCHF","CADCHF",0.7478,4,"2016-10-20 08:45:50",0.7468,-0.85,-524,"2016-10-19 11:15:00",4,0.7608,41,62028
"2016-10-13 21:28:23","SHORT",4,"USDCAD","USDCAD",1.3186,4,"2016-10-17 20:17:12",1.3108,-0.16,-101,"2016-10-14 01:39:00",4,1.322,241,61987
"2016-10-09 17:04:39","SHORT",8,"AUDNZD","AUDNZD",1.0672,8,"2016-10-17 17:46:12",1.0632,-0.42,-259,"2016-10-14 09:30:00",4,1.0765,233,61746
"2016-10-12 13:13:33","SHORT",4,"USDJPY","USDJPY",104.3245,4,"2016-10-12 23:24:41",103.728,-0.19,-119,"2016-10-12 20:54:00",4,104.635,230,61513
"2016-10-11 13:07:47","SHORT",4,"CADCHF","CADCHF",0.7469,4,"2016-10-12 22:13:59",0.7451,-0.12,-76,"2016-10-12 03:25:00",4,0.7488,74,61283
"2016-10-12 08:55:44","SHORT",4,"USDCAD","USDCAD",1.3276,4,"2016-10-12 12:57:48",1.324,-0.06,-34,"2016-10-12 09:38:00",4,1.3288,110,61209
"2016-10-10 10:32:15","SHORT",4,"CADJPY","CADJPY",78.6937,4,"2016-10-11 11:38:49",78.057,-0.16,-99,"2016-10-10 11:31:00",4,78.952,246,61099
"2016-09-07 12:58:22","SHORT",8,"EURCAD","EURCAD",1.4618,8,"2016-10-11 08:15:14",1.4654,-3.04,-1855,"2016-09-26 20:14:00",8,1.4925,-220,60853
"2016-10-06 14:21:05","SHORT",4,"USDCHF","USDCHF",0.9806,4,"2016-10-07 15:55:19",0.9778,-0.22,-133,"2016-10-07 08:37:00",4,0.9839,115,61073
"2016-10-06 10:40:48","SHORT",4,"USDJPY","USDJPY",103.927,4,"2016-10-07 08:12:48",103.634,-0.15,-91,"2016-10-06 11:52:00",4,104.163,113,60958
"2016-10-05 15:59:24","SHORT",4,"CHFJPY","CHFJPY",106.308,4,"2016-10-06 10:40:02",106.109,-0.03,-19,"2016-10-05 20:18:00",4,106.358,77,60845
"2016-09-21 08:27:14","SHORT",8,"AUDUSD","AUDUSD",0.7596,8,"2016-10-06 09:20:00",0.7568,-1.49,-900,"2016-09-28 21:24:00",8,0.771,223,60768
"2016-10-05 08:27:24","SHORT",6,"USDCAD","USDCAD",1.3202,6,"2016-10-05 14:20:41",1.3166,-0.22,-135,"2016-10-05 10:20:00",6,1.3232,168,60545
"2016-10-03 08:34:11","SHORT",4,"CADCHF","CADCHF",0.7427,4,"2016-10-04 13:25:28",0.7414,-0.29,-174,"2016-10-04 09:57:00",4,0.747,53,60377
"2016-09-30 08:42:45","SHORT",6,"USDCHF","USDCHF",0.9732,6,"2016-09-30 11:00:14",0.9693,-0.01,-9,"2016-09-30 08:44:00",6,0.9734,243,60324
"2016-09-28 16:59:53","SHORT",4,"CADCHF","CADCHF",0.7423,4,"2016-09-29 12:04:53",0.7368,-0.11,-67,"2016-09-28 21:20:00",4,0.7439,225,60081
"2016-09-27 10:04:26","SHORT",4,"AUDCAD","AUDCAD",1.0125,4,"2016-09-28 14:32:41",1.008,-0.14,-81,"2016-09-27 11:00:00",4,1.0152,138,59856
"2016-09-26 11:33:20","SHORT",4,"USDCAD","USDCAD",1.3186,4,"2016-09-28 14:23:32",1.3144,-0.48,-287,"2016-09-27 09:09:00",4,1.3281,127,59718
"2016-09-20 13:27:23","SHORT",5,"USDCAD","USDCAD",1.3224,5,"2016-09-21 03:11:44",1.3165,-0.05,-27,"2016-09-20 13:54:00",5,1.3232,226,59591
"2016-09-19 09:00:41","SHORT",8,"USDCHF","USDCHF",0.9807,8,"2016-09-20 13:32:39",0.979,-0.06,-34,"2016-09-19 09:10:00",8,0.9812,145,59365
"2016-09-19 09:08:32","SHORT",8,"AUDUSD","AUDUSD",0.7549,8,"2016-09-19 16:13:34",0.7533,-0.32,-189,"2016-09-19 10:43:00",8,0.7573,126,59220
"2016-09-13 15:02:29","SHORT",8,"USDCAD","USDCAD",1.317,8,"2016-09-19 02:04:51",1.3145,-0.8,-473,"2016-09-16 10:17:00",8,1.3248,149,59094
